   Elapsed time	   MLII	     V5
        340.167	  0.760	  0.430
        340.169	  0.855	  0.190
        340.172	  0.815	 -0.095
        340.175	  0.605	 -0.270
        340.178	  0.275	 -0.315
        340.181	 -0.070	 -0.285
        340.183	 -0.315	 -0.250
        340.186	 -0.455	 -0.240
        340.189	 -0.495	 -0.215
        340.192	 -0.470	 -0.195
        340.194	 -0.415	 -0.190
        340.197	 -0.385	 -0.190
        340.200	 -0.375	 -0.210
        340.203	 -0.385	 -0.205
        340.206	 -0.400	 -0.200
        340.208	 -0.385	 -0.200
        340.211	 -0.375	 -0.180
        340.214	 -0.375	 -0.180
        340.217	 -0.375	 -0.185
        340.219	 -0.390	 -0.195
        340.222	 -0.385	 -0.200
        340.225	 -0.380	 -0.195
        340.228	 -0.375	 -0.190
        340.231	 -0.360	 -0.180
        340.233	 -0.370	 -0.180
        340.236	 -0.380	 -0.190
        340.239	 -0.385	 -0.190
        340.242	 -0.380	 -0.180
        340.244	 -0.375	 -0.185
        340.247	 -0.360	 -0.185
        340.250	 -0.365	 -0.185
        340.253	 -0.380	 -0.190
        340.256	 -0.375	 -0.190
        340.258	 -0.375	 -0.170
        340.261	 -0.365	 -0.170
        340.264	 -0.355	 -0.170
        340.267	 -0.370	 -0.180
        340.269	 -0.380	 -0.175
        340.272	 -0.380	 -0.175
        340.275	 -0.385	 -0.165
        340.278	 -0.365	 -0.155
        340.281	 -0.365	 -0.155
        340.283	 -0.355	 -0.165
        340.286	 -0.370	 -0.180
        340.289	 -0.370	 -0.165
        340.292	 -0.365	 -0.160
        340.294	 -0.360	 -0.160
        340.297	 -0.355	 -0.160
        340.300	 -0.355	 -0.170
        340.303	 -0.365	 -0.170
        340.306	 -0.375	 -0.175
        340.308	 -0.365	 -0.165
        340.311	 -0.360	 -0.135
        340.314	 -0.360	 -0.160
        340.317	 -0.355	 -0.160
        340.319	 -0.370	 -0.165
        340.322	 -0.375	 -0.165
        340.325	 -0.360	 -0.160
        340.328	 -0.365	 -0.140
        340.331	 -0.360	 -0.150
        340.333	 -0.360	 -0.155
        340.336	 -0.365	 -0.175
        340.339	 -0.370	 -0.165
        340.342	 -0.365	 -0.160
        340.344	 -0.350	 -0.155
        340.347	 -0.345	 -0.145
        340.350	 -0.340	 -0.155
        340.353	 -0.350	 -0.160
        340.356	 -0.360	 -0.165
        340.358	 -0.360	 -0.155
        340.361	 -0.360	 -0.145
        340.364	 -0.345	 -0.160
        340.367	 -0.345	 -0.175
        340.369	 -0.360	 -0.185
        340.372	 -0.360	 -0.185
        340.375	 -0.355	 -0.170
        340.378	 -0.345	 -0.170
        340.381	 -0.340	 -0.170
        340.383	 -0.340	 -0.185
        340.386	 -0.350	 -0.205
        340.389	 -0.350	 -0.210
        340.392	 -0.350	 -0.205
        340.394	 -0.345	 -0.205
        340.397	 -0.345	 -0.210
        340.400	 -0.350	 -0.220
        340.403	 -0.365	 -0.240
        340.406	 -0.380	 -0.255
        340.408	 -0.370	 -0.245
        340.411	 -0.375	 -0.240
        340.414	 -0.375	 -0.255
        340.417	 -0.385	 -0.255
        340.419	 -0.395	 -0.270
        340.422	 -0.420	 -0.275
        340.425	 -0.400	 -0.265
        340.428	 -0.400	 -0.265
        340.431	 -0.400	 -0.270
        340.433	 -0.410	 -0.290
        340.436	 -0.420	 -0.290
        340.439	 -0.425	 -0.290
        340.442	 -0.420	 -0.260
        340.444	 -0.415	 -0.240
        340.447	 -0.400	 -0.245
        340.450	 -0.390	 -0.245
        340.453	 -0.390	 -0.250
        340.456	 -0.385	 -0.235
        340.458	 -0.370	 -0.215
        340.461	 -0.355	 -0.185
        340.464	 -0.335	 -0.170
        340.467	 -0.325	 -0.160
        340.469	 -0.330	 -0.160
        340.472	 -0.325	 -0.155
        340.475	 -0.310	 -0.120
        340.478	 -0.300	 -0.110
        340.481	 -0.285	 -0.100
        340.483	 -0.275	 -0.090
        340.486	 -0.285	 -0.095
        340.489	 -0.280	 -0.085
        340.492	 -0.265	 -0.065
        340.494	 -0.255	 -0.060
        340.497	 -0.245	 -0.070
        340.500	 -0.245	 -0.075
        340.503	 -0.250	 -0.060
        340.506	 -0.245	 -0.075
        340.508	 -0.240	 -0.070
        340.511	 -0.220	 -0.055
        340.514	 -0.225	 -0.055
        340.517	 -0.215	 -0.050
        340.519	 -0.220	 -0.060
        340.522	 -0.240	 -0.065
        340.525	 -0.235	 -0.050
        340.528	 -0.215	 -0.045
        340.531	 -0.205	 -0.050
        340.533	 -0.225	 -0.055
        340.536	 -0.230	 -0.065
        340.539	 -0.240	 -0.055
        340.542	 -0.225	 -0.050
        340.544	 -0.225	 -0.040
        340.547	 -0.215	 -0.035
        340.550	 -0.225	 -0.040
        340.553	 -0.230	 -0.060
        340.556	 -0.245	 -0.065
        340.558	 -0.230	 -0.050
        340.561	 -0.210	 -0.045
        340.564	 -0.205	 -0.040
        340.567	 -0.225	 -0.055
        340.569	 -0.235	 -0.065
        340.572	 -0.235	 -0.060
        340.575	 -0.230	 -0.055
        340.578	 -0.235	 -0.035
        340.581	 -0.230	 -0.055
        340.583	 -0.215	 -0.050
        340.586	 -0.220	 -0.070
        340.589	 -0.235	 -0.060
        340.592	 -0.230	 -0.065
        340.594	 -0.240	 -0.060
        340.597	 -0.235	 -0.050
        340.600	 -0.235	 -0.070
        340.603	 -0.235	 -0.075
        340.606	 -0.250	 -0.070
        340.608	 -0.255	 -0.060
        340.611	 -0.240	 -0.055
        340.614	 -0.235	 -0.055
        340.617	 -0.235	 -0.060
        340.619	 -0.245	 -0.075
        340.622	 -0.250	 -0.080
        340.625	 -0.245	 -0.070
        340.628	 -0.235	 -0.065
        340.631	 -0.225	 -0.065
        340.633	 -0.235	 -0.080
        340.636	 -0.240	 -0.080
        340.639	 -0.255	 -0.100
        340.642	 -0.250	 -0.095
        340.644	 -0.245	 -0.075
        340.647	 -0.240	 -0.080
        340.650	 -0.250	 -0.080
        340.653	 -0.255	 -0.095
        340.656	 -0.270	 -0.090
        340.658	 -0.255	 -0.080
        340.661	 -0.250	 -0.070
        340.664	 -0.250	 -0.075
        340.667	 -0.255	 -0.080
        340.669	 -0.260	 -0.080
        340.672	 -0.265	 -0.080
        340.675	 -0.265	 -0.075
        340.678	 -0.255	 -0.060
        340.681	 -0.245	 -0.080
        340.683	 -0.250	 -0.085
        340.686	 -0.245	 -0.090
        340.689	 -0.265	 -0.085
        340.692	 -0.265	 -0.075
        340.694	 -0.255	 -0.055
        340.697	 -0.245	 -0.070
        340.700	 -0.235	 -0.075
        340.703	 -0.255	 -0.085
        340.706	 -0.265	 -0.090
        340.708	 -0.255	 -0.080
        340.711	 -0.245	 -0.070
        340.714	 -0.240	 -0.080
        340.717	 -0.240	 -0.075
        340.719	 -0.260	 -0.075
        340.722	 -0.255	 -0.080
        340.725	 -0.250	 -0.070
        340.728	 -0.255	 -0.055
        340.731	 -0.245	 -0.075
        340.733	 -0.245	 -0.075
        340.736	 -0.250	 -0.075
        340.739	 -0.255	 -0.085
        340.742	 -0.245	 -0.080
        340.744	 -0.245	 -0.055
        340.747	 -0.240	 -0.070
        340.750	 -0.220	 -0.070
        340.753	 -0.230	 -0.090
        340.756	 -0.230	 -0.080
        340.758	 -0.220	 -0.075
        340.761	 -0.195	 -0.070
        340.764	 -0.190	 -0.060
        340.767	 -0.190	 -0.065
        340.769	 -0.190	 -0.070
        340.772	 -0.185	 -0.075
        340.775	 -0.175	 -0.055
        340.778	 -0.160	 -0.040
        340.781	 -0.145	 -0.045
        340.783	 -0.140	 -0.050
        340.786	 -0.140	 -0.045
        340.789	 -0.145	 -0.040
        340.792	 -0.130	 -0.035
        340.794	 -0.125	 -0.025
        340.797	 -0.120	 -0.040
        340.800	 -0.130	 -0.040
        340.803	 -0.135	 -0.035
        340.806	 -0.160	 -0.035
        340.808	 -0.165	 -0.030
        340.811	 -0.150	  0.005
        340.814	 -0.135	  0.000
        340.817	 -0.140	 -0.005
        340.819	 -0.150	 -0.010
        340.822	 -0.155	 -0.015
        340.825	 -0.125	 -0.025
        340.828	 -0.105	 -0.025
        340.831	 -0.120	 -0.020
        340.833	 -0.165	 -0.025
        340.836	 -0.200	 -0.040
        340.839	 -0.225	 -0.045
        340.842	 -0.225	 -0.040
        340.844	 -0.225	 -0.035
        340.847	 -0.235	 -0.040
        340.850	 -0.255	 -0.045
        340.853	 -0.275	 -0.055
        340.856	 -0.275	 -0.065
        340.858	 -0.270	 -0.055
        340.861	 -0.255	 -0.040
        340.864	 -0.245	 -0.045
        340.867	 -0.255	 -0.055
        340.869	 -0.270	 -0.060
        340.872	 -0.285	 -0.065
        340.875	 -0.275	 -0.050
        340.878	 -0.275	 -0.045
        340.881	 -0.270	 -0.045
        340.883	 -0.270	 -0.055
        340.886	 -0.295	 -0.060
        340.889	 -0.295	 -0.060
        340.892	 -0.295	 -0.060
        340.894	 -0.285	 -0.055
        340.897	 -0.280	 -0.045
        340.900	 -0.290	 -0.050
        340.903	 -0.300	 -0.050
        340.906	 -0.310	 -0.070
        340.908	 -0.305	 -0.055
        340.911	 -0.290	 -0.045
        340.914	 -0.280	 -0.045
        340.917	 -0.285	 -0.055
        340.919	 -0.285	 -0.070
        340.922	 -0.305	 -0.075
        340.925	 -0.310	 -0.070
        340.928	 -0.305	 -0.095
        340.931	 -0.300	 -0.110
        340.933	 -0.335	 -0.125
        340.936	 -0.385	 -0.175
        340.939	 -0.430	 -0.215
        340.942	 -0.440	 -0.195
        340.944	 -0.455	 -0.135
        340.947	 -0.500	 -0.025
        340.950	 -0.500	  0.090
        340.953	 -0.450	  0.185
        340.956	 -0.335	  0.255
        340.958	 -0.190	  0.375
        340.961	 -0.030	  0.490
        340.964	  0.190	  0.595
        340.967	  0.470	  0.695
        340.969	  0.695	  0.665
        340.972	  0.840	  0.500
        340.975	  0.865	  0.220
        340.978	  0.740	 -0.035
        340.981	  0.435	 -0.145
        340.983	  0.040	 -0.150
        340.986	 -0.280	 -0.130
        340.989	 -0.460	 -0.115
        340.992	 -0.475	 -0.100
        340.994	 -0.440	 -0.085
        340.997	 -0.380	 -0.080
        341.000	 -0.370	 -0.090
        341.003	 -0.350	 -0.100
        341.006	 -0.365	 -0.095
        341.008	 -0.360	 -0.100
        341.011	 -0.335	 -0.095
        341.014	 -0.330	 -0.095
        341.017	 -0.325	 -0.100
        341.019	 -0.350	 -0.105
        341.022	 -0.360	 -0.105
        341.025	 -0.335	 -0.090
        341.028	 -0.340	 -0.080
        341.031	 -0.325	 -0.085
        341.033	 -0.330	 -0.095
        341.036	 -0.345	 -0.110
        341.039	 -0.350	 -0.110
        341.042	 -0.355	 -0.105
        341.044	 -0.330	 -0.090
        341.047	 -0.330	 -0.085
        341.050	 -0.335	 -0.090
        341.053	 -0.340	 -0.100
        341.056	 -0.360	 -0.105
        341.058	 -0.345	 -0.095
        341.061	 -0.330	 -0.085
        341.064	 -0.335	 -0.075
        341.067	 -0.345	 -0.085
        341.069	 -0.345	 -0.090
        341.072	 -0.355	 -0.090
        341.075	 -0.345	 -0.085
        341.078	 -0.335	 -0.075
        341.081	 -0.335	 -0.095
        341.083	 -0.325	 -0.075
        341.086	 -0.325	 -0.085
        341.089	 -0.345	 -0.095
        341.092	 -0.335	 -0.080
        341.094	 -0.335	 -0.075
        341.097	 -0.315	 -0.080
        341.100	 -0.320	 -0.095
        341.103	 -0.330	 -0.095
        341.106	 -0.335	 -0.095
        341.108	 -0.335	 -0.105
        341.111	 -0.330	 -0.080
        341.114	 -0.320	 -0.090
        341.117	 -0.325	 -0.090
        341.119	 -0.335	 -0.085
        341.122	 -0.335	 -0.110
        341.125	 -0.345	 -0.100
        341.128	 -0.335	 -0.090
        341.131	 -0.315	 -0.090
        341.133	 -0.315	 -0.100
        341.136	 -0.320	 -0.100
        341.139	 -0.335	 -0.120
        341.142	 -0.325	 -0.110
        341.144	 -0.320	 -0.100
        341.147	 -0.315	 -0.090
        341.150	 -0.320	 -0.110
        341.153	 -0.330	 -0.115
        341.156	 -0.345	 -0.125
        341.158	 -0.335	 -0.120
        341.161	 -0.330	 -0.110
        341.164	 -0.330	 -0.115
        341.167	 -0.325	 -0.125
        341.169	 -0.320	 -0.140
        341.172	 -0.335	 -0.120
        341.175	 -0.335	 -0.110
        341.178	 -0.315	 -0.110
        341.181	 -0.310	 -0.125
        341.183	 -0.300	 -0.145
        341.186	 -0.310	 -0.155
        341.189	 -0.330	 -0.150
        341.192	 -0.320	 -0.140
        341.194	 -0.315	 -0.145
        341.197	 -0.310	 -0.155
        341.200	 -0.305	 -0.170
        341.203	 -0.320	 -0.180
        341.206	 -0.325	 -0.185
        341.208	 -0.325	 -0.190
        341.211	 -0.320	 -0.175
        341.214	 -0.310	 -0.185
        341.217	 -0.325	 -0.200
        341.219	 -0.330	 -0.200
        341.222	 -0.335	 -0.215
        341.225	 -0.340	 -0.210
        341.228	 -0.315	 -0.200
        341.231	 -0.320	 -0.215
        341.233	 -0.330	 -0.230
        341.236	 -0.330	 -0.235
        341.239	 -0.340	 -0.230
        341.242	 -0.335	 -0.210
        341.244	 -0.330	 -0.215
        341.247	 -0.320	 -0.210
        341.250	 -0.330	 -0.230
        341.253	 -0.340	 -0.240
        341.256	 -0.350	 -0.230
        341.258	 -0.340	 -0.225
        341.261	 -0.335	 -0.190
        341.264	 -0.315	 -0.185
        341.267	 -0.310	 -0.185
        341.269	 -0.325	 -0.185
        341.272	 -0.330	 -0.175
        341.275	 -0.325	 -0.155
        341.278	 -0.310	 -0.140
        341.281	 -0.295	 -0.115
        341.283	 -0.290	 -0.120
        341.286	 -0.290	 -0.115
        341.289	 -0.290	 -0.105
        341.292	 -0.275	 -0.090
        341.294	 -0.270	 -0.075
        341.297	 -0.245	 -0.070
        341.300	 -0.250	 -0.080
        341.303	 -0.250	 -0.075
        341.306	 -0.265	 -0.070
        341.308	 -0.250	 -0.060
        341.311	 -0.230	 -0.040
        341.314	 -0.220	 -0.050
        341.317	 -0.230	 -0.050
        341.319	 -0.235	 -0.060
        341.322	 -0.235	 -0.060
        341.325	 -0.230	 -0.060
        341.328	 -0.215	 -0.040
        341.331	 -0.215	 -0.045
        341.333	 -0.220	 -0.050
        341.336	 -0.230	 -0.060
        341.339	 -0.225	 -0.060
        341.342	 -0.230	 -0.050
        341.344	 -0.225	 -0.040
        341.347	 -0.220	 -0.050
        341.350	 -0.235	 -0.055
        341.353	 -0.230	 -0.065
        341.356	 -0.245	 -0.060
        341.358	 -0.245	 -0.055
        341.361	 -0.235	 -0.040
        341.364	 -0.230	 -0.045
        341.367	 -0.230	 -0.055
        341.369	 -0.240	 -0.070
        341.372	 -0.245	 -0.075
        341.375	 -0.240	 -0.060
        341.378	 -0.245	 -0.065
        341.381	 -0.230	 -0.065
        341.383	 -0.240	 -0.065
        341.386	 -0.250	 -0.080
        341.389	 -0.260	 -0.065
        341.392	 -0.245	 -0.070
        341.394	 -0.245	 -0.050
        341.397	 -0.235	 -0.055
        341.400	 -0.245	 -0.065
        341.403	 -0.245	 -0.070
        341.406	 -0.255	 -0.065
        341.408	 -0.250	 -0.070
        341.411	 -0.255	 -0.065
        341.414	 -0.240	 -0.070
        341.417	 -0.245	 -0.080
        341.419	 -0.245	 -0.065
        341.422	 -0.255	 -0.070
        341.425	 -0.255	 -0.070
        341.428	 -0.250	 -0.065
        341.431	 -0.240	 -0.075
        341.433	 -0.250	 -0.075
        341.436	 -0.265	 -0.085
        341.439	 -0.265	 -0.080
        341.442	 -0.260	 -0.075
        341.444	 -0.260	 -0.065
        341.447	 -0.260	 -0.070
        341.450	 -0.265	 -0.080
        341.453	 -0.275	 -0.090
        341.456	 -0.285	 -0.100
        341.458	 -0.285	 -0.085
        341.461	 -0.280	 -0.070
        341.464	 -0.280	 -0.070
        341.467	 -0.285	 -0.085
        341.469	 -0.290	 -0.090
        341.472	 -0.295	 -0.105
        341.475	 -0.290	 -0.090
        341.478	 -0.285	 -0.080
        341.481	 -0.275	 -0.090
        341.483	 -0.275	 -0.085
        341.486	 -0.270	 -0.095
        341.489	 -0.290	 -0.095
        341.492	 -0.300	 -0.095
        341.494	 -0.280	 -0.080
        341.497	 -0.265	 -0.085
        341.500	 -0.275	 -0.100
        341.503	 -0.280	 -0.105
        341.506	 -0.285	 -0.100
        341.508	 -0.280	 -0.075
        341.511	 -0.285	 -0.080
        341.514	 -0.285	 -0.080
        341.517	 -0.285	 -0.090
        341.519	 -0.285	 -0.095
        341.522	 -0.300	 -0.095
        341.525	 -0.300	 -0.095
        341.528	 -0.295	 -0.080
        341.531	 -0.285	 -0.070
        341.533	 -0.275	 -0.080
        341.536	 -0.285	 -0.080
        341.539	 -0.300	 -0.085
        341.542	 -0.300	 -0.075
        341.544	 -0.290	 -0.070
        341.547	 -0.290	 -0.060
        341.550	 -0.280	 -0.080
        341.553	 -0.280	 -0.095
        341.556	 -0.295	 -0.075
        341.558	 -0.290	 -0.065
        341.561	 -0.280	 -0.065
        341.564	 -0.265	 -0.065
        341.567	 -0.265	 -0.075
        341.569	 -0.280	 -0.095
        341.572	 -0.275	 -0.095
        341.575	 -0.270	 -0.080
        341.578	 -0.270	 -0.075
        341.581	 -0.240	 -0.080
        341.583	 -0.235	 -0.085
        341.586	 -0.240	 -0.090
        341.589	 -0.250	 -0.080
        341.592	 -0.245	 -0.085
        341.594	 -0.245	 -0.075
        341.597	 -0.230	 -0.075
        341.600	 -0.230	 -0.085
        341.603	 -0.225	 -0.080
        341.606	 -0.225	 -0.075
        341.608	 -0.225	 -0.065
        341.611	 -0.205	 -0.050
        341.614	 -0.190	 -0.060
        341.617	 -0.195	 -0.055
        341.619	 -0.195	 -0.070
        341.622	 -0.190	 -0.070
        341.625	 -0.180	 -0.060
        341.628	 -0.170	 -0.050
        341.631	 -0.160	 -0.050
        341.633	 -0.170	 -0.045
        341.636	 -0.185	 -0.050
        341.639	 -0.190	 -0.050
        341.642	 -0.190	 -0.040
        341.644	 -0.180	 -0.010
        341.647	 -0.160	 -0.010
        341.650	 -0.175	 -0.015
        341.653	 -0.170	 -0.015
        341.656	 -0.175	 -0.040
        341.658	 -0.145	 -0.025
        341.661	 -0.155	 -0.030
        341.664	 -0.170	 -0.055
        341.667	 -0.215	 -0.065
        341.669	 -0.230	 -0.065
        341.672	 -0.260	 -0.065
        341.675	 -0.275	 -0.055
        341.678	 -0.275	 -0.050
        341.681	 -0.280	 -0.055
        341.683	 -0.290	 -0.080
        341.686	 -0.310	 -0.090
        341.689	 -0.320	 -0.085
        341.692	 -0.320	 -0.080
        341.694	 -0.310	 -0.075
        341.697	 -0.305	 -0.075
        341.700	 -0.300	 -0.070
        341.703	 -0.310	 -0.085
        341.706	 -0.325	 -0.080
        341.708	 -0.310	 -0.080
        341.711	 -0.310	 -0.070
        341.714	 -0.305	 -0.085
        341.717	 -0.310	 -0.095
        341.719	 -0.315	 -0.090
        341.722	 -0.325	 -0.100
        341.725	 -0.335	 -0.075
        341.728	 -0.330	 -0.080
        341.731	 -0.320	 -0.070
        341.733	 -0.330	 -0.085
        341.736	 -0.335	 -0.090
        341.739	 -0.345	 -0.100
        341.742	 -0.345	 -0.095
        341.744	 -0.330	 -0.080
        341.747	 -0.330	 -0.085
        341.750	 -0.325	 -0.085
        341.753	 -0.335	 -0.105
        341.756	 -0.350	 -0.115
        341.758	 -0.365	 -0.135
        341.761	 -0.365	 -0.160
        341.764	 -0.380	 -0.175
        341.767	 -0.425	 -0.210
        341.769	 -0.460	 -0.230
        341.772	 -0.485	 -0.240
        341.775	 -0.510	 -0.190
        341.778	 -0.560	 -0.095
        341.781	 -0.565	  0.005
